id,carat,cut,color,clarity,depth,table,x,y,z,price
10843,96,Ideal,J,VS2,615,570,632,636,39,4521.7475
10844,10,Very Good,I,SI1,630,580,63,633,398,4332.18826
10845,91,Very Good,F,SI2,609,580,628,62,38,3974.63429
10846,42,Ideal,D,SI1,619,570,482,477,297,976.28326
10847,128,Very Good,F,SI2,625,550,691,70,435,5458.42592
10848,132,Premium,I,SI2,613,590,701,695,428,5704.3546
10849,33,Ideal,F,VVS2,624,560,443,441,276,718.26742
10850,101,Premium,G,VS2,602,590,655,648,392,6285.35493
10851,128,Very Good,G,VVS1,603,590,699,703,423,10819.46325
10852,38,Premium,G,VS2,593,590,474,471,28,976.28326
10853,9,Very Good,H,SI2,611,630,612,619,376,3618.82023
10854,46,Ideal,G,IF,617,560,497,501,308,1387.6967
10855,4,Good,I,VS2,638,540,472,468,30,976.28326
10856,37,Premium,F,VS2,597,590,464,468,278,848.99927
10857,7,Premium,D,SI1,618,590,564,56,347,2263.81756
10858,4,Good,F,SI1,633,580,469,472,298,957.496
10859,31,Ideal,D,VS2,625,560,429,432,269,691.3973
10860,96,Fair,F,SI2,652,580,614,612,399,3390.47965
10861,93,Ideal,G,SI1,622,580,62,624,387,4420.51307
10862,152,Premium,G,VS2,629,600,731,728,459,13066.04536
10863,7,Premium,G,SI2,610,580,575,572,35,2456.22987
10864,3,Ideal,I,VVS1,624,560,432,43,269,691.3973
10865,201,Very Good,I,SI1,589,630,822,816,482,15600.07634
10866,10,Ideal,G,VS1,622,560,641,635,397,6670.92991
10867,63,Ideal,E,VS2,621,560,549,552,342,2231.23927
10868,201,Fair,I,SI2,669,580,793,769,521,13139.65277
10869,9,Good,F,SI1,575,600,633,637,365,4922.80366
10870,107,Very Good,I,SI1,607,610,655,66,399,4638.2383
10871,4,Good,E,SI2,612,610,471,474,289,976.28326
10872,108,Premium,G,SI2,629,590,657,653,412,4291.42208
10873,41,Good,J,IF,636,540,475,472,301,976.28326
10874,3,Ideal,E,VS1,616,570,43,433,266,691.3973
10875,38,Very Good,D,SI2,592,610,467,472,278,957.496
10876,147,Very Good,E,VS2,624,590,713,72,447,10349.17928
10877,52,Premium,G,VS2,620,580,52,516,321,1673.12129
10878,56,Ideal,H,SI1,617,560,526,53,326,1431.60072
10879,102,Very Good,F,SI1,631,550,645,638,405,4954.81836
10880,72,Very Good,F,VS2,625,580,571,575,358,2962.3893
10881,4,Premium,E,SI1,622,620,469,466,291,957.496
10882,101,Premium,G,SI2,601,590,655,646,391,4222.16236
10883,54,Ideal,J,VVS1,622,540,523,525,326,2059.3912
10884,31,Very Good,I,VVS1,631,590,431,425,27,691.3973
10885,35,Ideal,H,VVS1,615,570,453,454,279,732.94226
10886,57,Ideal,G,VS2,618,570,53,532,328,1673.12129
10887,3,Ideal,E,SI1,611,570,43,434,264,691.3973
10888,101,Ideal,G,VVS1,611,560,651,649,397,8160.74012
10889,52,Ideal,D,SI2,612,570,52,522,319,1373.78101
10890,101,Premium,F,SI2,628,600,64,633,40,3892.18985
10891,108,Ideal,I,VS2,618,540,66,657,407,5169.79587
10892,59,Ideal,E,SI1,614,560,539,536,33,1539.71288
10893,3,Good,H,SI1,639,550,424,427,272,691.3973
10894,3,Ideal,D,VS1,622,560,431,427,267,691.3973
10895,125,Premium,J,SI2,623,590,686,682,426,5266.76035
10896,114,Ideal,G,VVS2,610,560,674,676,412,9126.42912
10897,32,Ideal,H,VVS1,616,550,443,44,272,718.26742
10898,12,Ideal,G,VVS1,631,560,674,67,424,8460.61335
10899,10,Good,E,SI1,611,580,643,641,392,4992.42016
10900,15,Ideal,F,SI1,620,600,732,729,453,11681.62124
10901,266,Good,H,SI2,643,600,871,865,558,15659.00668
10902,3,Ideal,F,VVS1,616,570,433,434,267,691.3973
10903,5,Ideal,G,VVS1,627,570,51,507,319,1875.64888
10904,10,Ideal,H,SI1,603,560,652,654,394,5071.59264
10905,43,Premium,I,IF,612,580,483,488,297,976.28326
10906,34,Premium,G,SI1,615,560,452,445,276,718.26742
10907,9,Good,F,VS2,645,600,603,607,39,3829.45476
10908,109,Ideal,D,SI2,621,560,659,656,408,4329.75572
10909,101,Good,G,VS1,577,630,655,665,381,7118.44724
10910,3,Ideal,E,VVS2,620,550,431,434,268,691.3973
10911,33,Very Good,D,VS2,628,540,443,446,279,718.26742
10912,71,Ideal,E,SI1,624,560,568,57,355,2492.44789
10913,3,Ideal,G,VS1,618,550,431,433,267,691.3973
10914,33,Premium,G,VS1,613,580,446,442,272,718.26742
10915,32,Ideal,D,SI1,608,570,444,441,269,718.26742
10916,155,Ideal,I,VS1,619,550,743,746,461,10243.47652
10917,4,Premium,D,SI1,617,580,474,47,291,944.43882
10918,5,Ideal,E,VS2,605,560,518,516,313,1700.2424
10919,28,Very Good,D,VS1,622,610,413,416,258,691.3973
10920,101,Good,G,SI1,635,600,63,633,401,4668.31586
10921,8,Ideal,H,SI1,610,570,607,60,368,3241.15716
10922,65,Good,E,VS2,578,612,572,578,332,2705.51372
10923,7,Very Good,I,VS2,623,580,558,565,35,2187.8932
10924,91,Ideal,G,VS1,623,550,617,622,386,5019.59714
10925,33,Ideal,H,VS2,607,570,445,448,271,718.26742
10926,101,Good,D,SI1,639,610,628,631,402,4584.74462
10927,84,Ideal,G,SI1,624,570,606,603,377,3363.54472
10928,4,Premium,E,VS2,619,590,475,472,293,976.28326
10929,4,Ideal,J,VS1,622,543,473,475,295,976.28326
10930,10,Good,G,SI1,631,560,631,641,401,4951.00265
10931,72,Good,H,SI2,579,580,598,591,344,2496.16357
10932,33,Very Good,E,VS1,616,560,443,446,274,718.26742
10933,34,Very Good,G,VVS2,614,590,447,452,276,732.94226
10934,41,Ideal,F,IF,619,560,478,481,297,976.28326
10935,7,Ideal,I,VS2,616,560,567,572,351,2478.75655
10936,31,Very Good,G,VS2,634,590,432,429,273,691.3973
10937,112,Ideal,F,VS1,618,560,667,669,413,8017.84051
10938,15,Good,I,SI1,640,600,713,725,46,7474.20941
10939,71,Good,F,SI1,643,570,562,555,359,2369.06274
10940,32,Very Good,G,SI2,623,580,437,442,274,718.26742
10941,8,Good,D,SI2,640,600,591,581,375,2340.39465
10942,76,Very Good,F,SI2,627,550,574,583,363,2292.07264
10943,57,Premium,E,VS2,619,600,535,531,33,1642.92052
10944,151,Very Good,F,VS1,596,630,734,743,44,16207.69076
10945,71,Good,I,SI1,599,650,571,574,343,2501.75853
10946,43,Premium,G,IF,609,590,488,494,299,976.28326
10947,7,Very Good,I,VVS1,595,580,578,581,345,2618.0528
10948,28,Very Good,E,VS2,630,590,411,415,26,691.3973
10949,151,Very Good,H,VS2,635,600,727,724,461,10299.49601
10950,7,Premium,G,VVS2,618,580,567,563,349,2905.17821
10951,124,Good,H,SI1,620,650,688,684,425,6655.35144
10952,206,Ideal,H,SI2,615,560,823,818,504,15045.9297
10953,20,Good,E,SI2,601,540,801,815,486,15581.81484
10954,43,Ideal,G,VVS1,620,550,485,482,30,1003.60725
10955,133,Premium,G,SI2,613,590,706,693,429,5704.3546
10956,124,Ideal,H,VS1,616,560,688,691,425,7498.39469
10957,62,Premium,E,SI2,607,580,553,551,335,1624.24601
10958,107,Very Good,D,SI2,626,610,642,649,404,4291.42208
10959,35,Ideal,G,VVS1,607,560,458,46,279,718.26742
10960,58,Ideal,F,VS2,621,550,533,537,332,1700.2424
10961,128,Premium,H,SI2,624,560,697,689,434,5582.99216
10962,101,Premium,D,SI1,598,540,66,65,393,3223.12393
10963,113,Premium,H,SI1,609,590,679,67,411,5493.41255
10964,52,Ideal,E,SI1,611,570,52,517,316,1507.68726
10965,119,Premium,I,SI2,616,560,687,683,422,5284.12919
10966,102,Good,F,SI1,643,580,628,632,405,4489.08
10967,53,Ideal,G,IF,606,560,527,533,321,2255.21071
10968,53,Ideal,F,VS1,614,570,518,52,319,1755.11631
10969,33,Ideal,G,VS1,616,570,441,445,273,718.26742
10970,103,Ideal,E,SI1,620,570,644,647,40,5071.59264
10971,3,Good,G,VS1,638,550,425,428,272,691.3973
10972,10,Good,E,SI1,604,610,637,644,387,5031.53784
10973,101,Premium,E,SI1,605,620,65,646,392,4997.49447
10974,4,Ideal,D,SI1,596,570,482,477,286,976.28326
10975,239,Very Good,J,VS2,622,600,849,851,529,16776.9986
10976,122,Premium,G,VS1,622,590,682,687,426,8714.59538
10977,107,Premium,D,SI1,619,580,657,653,405,5720.24129
10978,102,Premium,H,SI1,603,590,65,644,39,4997.49447
10979,151,Ideal,H,SI1,628,550,732,729,459,9296.87785
10980,156,Premium,J,SI2,614,580,738,743,455,6614.28049
10981,106,Premium,H,VS1,600,580,665,661,398,5553.72735
10982,55,Ideal,I,SI2,604,560,532,536,323,1202.71406
10983,105,Very Good,G,SI2,635,570,639,643,407,4222.16236
10984,121,Very Good,F,VVS2,610,580,689,692,421,12478.06635
10985,32,Ideal,F,VVS1,618,550,441,436,271,718.26742
10986,5,Premium,D,SI1,624,600,507,509,317,1431.60072
10987,5,Very Good,E,VVS2,626,590,502,505,315,2009.63568
10988,32,Ideal,E,VS2,622,560,437,441,273,718.26742
10989,114,Ideal,H,SI2,626,570,672,663,418,4615.36276
10990,3,Ideal,D,SI1,619,550,431,435,268,691.3973
10991,42,Ideal,F,VVS2,616,560,485,483,298,976.28326
10992,61,Premium,D,SI1,623,580,54,545,338,1666.13641
10993,41,Ideal,E,VS1,621,550,475,478,296,976.28326
10994,59,Ideal,G,VS1,641,540,537,53,342,2278.77647
10995,53,Ideal,E,VS2,615,560,523,518,32,1642.92052
10996,92,Good,D,SI1,636,570,609,614,389,4138.81497
10997,34,Ideal,F,VVS1,614,570,45,453,277,706.07214
10998,101,Good,E,VS1,636,570,641,635,406,7423.05165
10999,109,Premium,H,SI2,612,620,663,658,404,4330.32575
11000,6,Ideal,I,SI1,621,550,539,542,335,1431.60072
11001,201,Very Good,H,SI2,622,630,801,793,496,13930.56889
11002,51,Fair,E,SI1,558,610,543,535,301,1539.71288
11003,3,Premium,H,VVS2,615,580,43,428,264,691.3973
11004,191,Ideal,G,SI2,622,550,794,79,493,13061.58639
11005,95,Premium,H,SI2,588,600,645,638,377,4222.16236
11006,4,Very Good,D,SI1,630,590,469,47,296,910.97672
11007,103,Ideal,E,SI2,625,560,648,645,404,4260.496
11008,27,Ideal,G,SI1,622,540,413,417,258,691.3973
11009,35,Premium,G,IF,591,590,462,459,272,853.0613
11010,39,Very Good,J,VS1,631,560,47,462,294,764.7867
11011,91,Premium,F,SI2,582,610,658,641,377,4222.16236
11012,64,Ideal,F,VS1,619,568,555,56,345,2686.21451
11013,41,Ideal,E,VS1,617,550,475,478,294,976.28326
11014,161,Ideal,F,VS1,620,550,755,752,467,16554.62348
11015,156,Premium,G,VS1,602,600,747,752,451,14025.00627
11016,31,Ideal,G,VVS2,627,570,434,431,271,691.3973
11017,26,Premium,H,VS1,623,590,41,406,254,691.3973
11018,3,Very Good,F,VS2,628,580,424,429,268,691.3973
11019,5,Premium,E,SI1,615,620,509,506,312,1431.60072
11020,9,Good,F,SI1,588,600,622,626,367,4243.63941
11021,9,Fair,E,SI1,592,600,617,622,367,4203.05195
11022,196,Fair,F,I1,666,600,759,756,504,5988.79673
11023,51,Ideal,I,VS1,620,570,51,513,317,1693.26602
11024,7,Ideal,G,SI1,609,570,577,579,352,2624.35424
11025,3,Good,F,VS1,637,560,428,426,272,691.3973
11026,41,Ideal,F,IF,617,560,479,483,297,976.28326
11027,101,Ideal,H,SI2,620,570,64,643,398,4338.69894
11028,25,Very Good,D,VS2,611,600,407,411,25,691.3973
11029,26,Very Good,E,VVS1,626,590,406,409,255,691.3973
11030,33,Premium,H,VS1,615,580,439,446,272,718.26742
11031,31,Ideal,J,VS1,617,551,436,439,27,705.13312
11032,165,Very Good,H,VS1,620,580,756,766,472,12458.08079
11033,3,Ideal,H,VVS2,628,570,425,422,266,691.3973
11034,3,Very Good,G,VS1,625,550,425,432,268,691.3973
11035,3,Ideal,H,SI1,630,540,43,427,27,691.3973
11036,33,Ideal,D,VS2,609,550,45,447,273,691.3973
11037,103,Very Good,E,VS1,615,580,643,655,399,7636.25883
11038,52,Ideal,G,VVS2,621,560,517,514,32,1812.44389
11039,35,Ideal,D,VVS1,615,570,455,452,279,732.94226
11040,164,Very Good,F,SI1,628,590,751,753,472,13162.83853
11041,151,Ideal,I,SI1,628,540,731,727,458,8734.33146
11042,9,Very Good,F,SI1,604,600,623,629,378,4292.21873
11043,123,Ideal,H,SI2,621,559,682,685,424,5488.25024
11044,71,Very Good,G,SI1,611,610,571,572,349,2501.75853
11045,58,Ideal,I,SI1,622,540,535,539,334,1431.60072
11046,3,Premium,D,VS1,619,580,428,432,266,691.3973
11047,225,Premium,H,SI2,628,590,0,0,0,10279.57333
11048,106,Very Good,I,SI2,628,560,647,655,409,4291.42208
11049,72,Ideal,F,VS1,624,550,578,575,36,3103.4481
11050,55,Ideal,E,VS2,620,550,528,524,326,1700.2424
11051,124,Ideal,I,SI1,620,580,683,688,425,5647.53843
11052,51,Premium,E,SI2,617,580,514,507,315,1202.71406
11053,163,Premium,I,SI1,617,580,754,751,464,9045.83545
11054,2,Premium,E,VS2,611,590,381,378,232,691.3973
11055,132,Very Good,H,SI1,635,570,688,692,438,7021.48812
11056,4,Ideal,H,VVS1,620,540,472,476,294,1003.60725
11057,5,Ideal,J,VS2,616,570,508,512,314,1700.2424
11058,193,Fair,F,VS1,589,620,817,797,475,15706.62169
11059,43,Very Good,F,VS2,613,590,481,484,296,976.28326
11060,115,Very Good,H,VS1,625,560,665,672,418,6327.21209
11061,56,Very Good,E,VS2,617,560,525,531,326,1700.2424
11062,3,Premium,D,VS2,628,590,428,426,268,691.3973
11063,108,Premium,G,VS1,615,610,662,655,405,7098.34895
11064,215,Ideal,J,VS1,609,550,835,839,51,15120.46312
11065,116,Premium,F,SI2,612,610,677,674,414,5041.0682
11066,3,Good,H,VVS2,637,550,424,427,271,691.3973
11067,3,Ideal,G,VVS1,619,540,433,436,269,691.3973
11068,57,Ideal,G,VS1,611,570,534,536,327,1755.11631
11069,51,Premium,G,SI2,625,560,512,509,319,1202.71406
11070,101,Very Good,G,SI2,593,610,656,652,388,4291.42208
11071,8,Ideal,F,SI2,624,570,592,597,371,2569.83624
11072,24,Premium,D,VVS2,588,580,408,405,239,691.3973
11073,32,Ideal,G,VS2,614,560,437,439,269,718.26742
11074,4,Ideal,F,VS2,629,570,472,469,296,976.28326
11075,71,Ideal,G,IF,609,570,574,579,351,3346.40709
11076,26,Ideal,F,VS1,609,570,411,413,251,691.3973
11077,32,Ideal,I,IF,622,570,435,437,271,760.37612
11078,115,Very Good,E,VS2,629,560,665,668,419,7368.50971
11079,53,Ideal,F,VS1,622,550,517,522,323,1755.11631
11080,3,Good,G,VS1,636,570,423,426,27,691.3973
11081,74,Ideal,G,VS1,618,550,585,58,36,2803.07164
11082,83,Good,I,VS2,646,540,585,588,379,2479.87011
11083,51,Very Good,F,VVS2,608,560,518,521,316,2118.65785
11084,43,Very Good,F,SI1,624,560,481,484,301,976.28326
11085,39,Very Good,G,VS2,624,560,464,468,291,848.99927
11086,51,Ideal,D,VS2,619,560,514,511,317,1700.2424
11087,4,Ideal,D,VS1,606,560,478,482,291,976.28326
11088,4,Premium,E,SI2,614,590,47,475,29,825.775
11089,55,Ideal,D,SI1,609,570,529,532,323,1431.60072
11090,153,Very Good,H,VS2,609,630,737,741,45,11447.87482
11091,26,Very Good,G,VVS1,618,570,406,41,252,691.3973
11092,55,Ideal,G,VS2,612,568,528,531,324,1700.2424
11093,3,Premium,E,VS2,617,610,431,428,265,691.3973
11094,4,Premium,D,VS1,592,590,479,481,284,976.28326
11095,7,Ideal,F,SI2,620,550,569,573,354,2273.19767
11096,75,Premium,E,VS2,621,570,59,579,363,2972.82052
11097,101,Ideal,I,SI1,622,560,635,642,397,4410.02515
11098,117,Ideal,F,VS1,622,560,674,677,42,9102.97584
11099,127,Premium,J,SI1,618,580,697,691,429,5271.06399
11100,55,Ideal,G,SI2,616,560,528,531,326,1202.71406
11101,112,Very Good,J,SI2,585,600,683,689,401,5072.14969
11102,71,Premium,F,VVS1,609,580,576,58,352,2966.29529
11103,53,Ideal,F,VVS1,621,532,517,521,322,2059.3912
11104,31,Premium,F,VS2,627,590,43,434,271,691.3973
11105,263,Premium,J,I1,623,610,881,876,547,8708.45005
11106,15,Ideal,G,VS1,613,539,737,742,453,14025.00627
11107,72,Ideal,J,VS1,627,570,571,574,359,1979.30195
11108,42,Ideal,G,VVS1,616,550,487,481,298,1003.60725
11109,10,Ideal,E,VS2,625,570,638,645,401,6596.06109
11110,25,Very Good,G,VVS1,614,560,404,407,249,691.3973
11111,15,Very Good,I,SI2,632,520,728,724,459,7920.46561
11112,201,Premium,J,VS2,604,590,815,81,491,13232.71237
11113,31,Ideal,G,VVS1,608,560,439,436,266,718.26742
11114,131,Premium,H,SI2,617,590,703,698,432,5704.3546
11115,122,Premium,H,SI1,606,600,692,685,417,6728.87145
11116,151,Very Good,F,VS2,625,580,722,733,455,14135.1901
11117,102,Ideal,H,SI2,588,570,661,655,387,4329.75572
11118,41,Ideal,G,SI1,619,540,477,482,297,976.28326
11119,33,Very Good,F,VVS1,601,560,453,456,273,732.94226
11120,91,Ideal,G,SI2,610,570,625,628,382,3672.55324
11121,32,Ideal,G,VVS1,611,530,44,444,27,691.3973
11122,151,Very Good,I,VS2,631,560,726,732,46,9383.24667
11123,101,Premium,G,VS1,624,590,638,635,397,6653.06353
11124,7,Very Good,E,SI2,631,560,566,563,356,2273.19767
11125,34,Premium,E,VS2,610,590,448,451,274,732.94226
11126,113,Ideal,I,VS2,622,550,669,667,415,5073.09968
11127,67,Premium,G,VS2,610,610,566,561,344,2764.67212
11128,32,Ideal,G,VS2,618,570,438,442,272,718.26742
11129,109,Premium,G,SI2,611,590,669,663,407,4519.5983
11130,33,Ideal,G,VVS1,623,550,444,442,276,718.26742
11131,105,Ideal,F,VVS2,619,570,652,65,403,9042.77777
11132,126,Ideal,E,SI1,615,590,692,696,427,7130.23158
11133,4,Ideal,F,VS2,606,550,478,482,291,976.28326
11134,82,Ideal,F,SI2,617,530,60,612,374,3329.16756
11135,101,Very Good,E,VS2,629,580,636,639,401,6522.38435
11136,101,Premium,H,SI2,594,620,647,643,383,4222.16236
11137,12,Premium,F,SI1,629,580,676,669,423,5549.24263
11138,33,Ideal,G,IF,619,540,446,442,275,787.24624
11139,36,Ideal,D,VS2,611,570,46,463,282,764.7867
11140,27,Very Good,F,VS1,605,570,421,423,255,691.3973
11141,101,Fair,F,VS1,645,590,627,619,402,5682.27346
11142,39,Ideal,J,SI1,610,560,471,473,288,976.28326
11143,57,Ideal,H,VVS1,609,560,538,536,327,2059.3912
11144,9,Very Good,J,VS1,626,550,611,613,383,3085.57839
11145,121,Ideal,J,SI1,619,570,684,689,425,5047.99012
11146,3,Ideal,F,VVS1,624,560,428,431,268,691.3973
11147,3,Ideal,F,VS2,628,560,431,429,27,691.3973
11148,31,Very Good,F,IF,619,540,436,439,271,774.11193
11149,151,Ideal,H,VS1,625,540,728,734,457,11111.2058
11150,9,Very Good,F,VS2,612,590,62,626,381,4833.47431
11151,9,Very Good,G,SI2,623,580,615,62,385,3774.72134
11152,71,Very Good,E,VS2,596,600,58,585,347,3044.66466
11153,54,Ideal,E,VS2,618,550,526,524,324,1700.2424
11154,41,Ideal,E,VVS2,611,560,485,48,295,944.43882
11155,41,Premium,E,SI2,613,590,485,48,296,944.43882
11156,41,Very Good,G,SI1,604,580,477,484,29,976.28326
11157,6,Ideal,E,VS1,616,550,543,548,336,1796.92661
11158,201,Fair,J,VS1,666,540,776,792,522,10629.15374
11159,115,Ideal,H,SI2,605,560,683,68,413,5050.80281
11160,3,Ideal,F,VS2,609,560,432,435,264,691.3973
11161,3,Good,G,VVS1,631,560,425,428,269,691.3973
11162,104,Premium,H,SI2,621,580,65,652,404,4372.35425
11163,75,Very Good,F,VS1,609,590,583,587,356,3312.54568
11164,54,Very Good,E,SI1,632,570,515,52,327,1431.60072
11165,53,Good,D,SI2,639,550,514,51,327,1202.71406
11166,9,Very Good,G,SI2,626,600,61,616,384,3637.67261
11167,15,Very Good,I,VS1,633,540,726,733,462,9880.50376
11168,15,Very Good,I,IF,629,580,721,731,457,9418.41845
11169,125,Very Good,F,SI2,580,630,716,706,413,5678.97535
11170,59,Ideal,G,VS1,621,550,535,54,334,1755.11631
11171,305,Premium,E,I1,609,580,926,925,566,11942.6957
11172,7,Good,H,VVS1,627,560,56,566,353,2957.11583
11173,53,Premium,F,VS2,614,600,521,518,319,1700.2424
11174,38,Ideal,J,SI1,618,540,468,47,29,910.97672
11175,7,Ideal,F,VS2,623,530,569,573,356,2932.16422
11176,31,Ideal,F,IF,620,550,437,441,272,787.24624
11177,37,Premium,G,VS2,612,600,458,463,282,764.7867
11178,23,Premium,D,VVS2,604,590,40,395,24,691.3973
11179,31,Very Good,D,SI1,634,550,43,428,272,691.3973
11180,79,Ideal,I,SI1,616,570,594,60,368,2765.55657
11181,32,Very Good,G,VS1,612,620,441,445,271,718.26742
11182,17,Premium,I,SI1,597,600,777,772,462,10244.01865
11183,41,Very Good,G,VS2,598,610,478,482,287,976.28326
11184,43,Ideal,F,SI1,617,540,486,49,301,944.43882
11185,24,Very Good,E,VVS2,624,580,396,399,248,691.3973
11186,58,Ideal,E,VS1,622,550,538,542,336,1796.92661
11187,71,Premium,F,SI1,630,590,569,562,356,2440.89836
11188,112,Very Good,H,SI2,624,550,663,668,415,4583.24676
11189,3,Ideal,F,VVS2,615,550,433,435,267,691.3973
11190,41,Premium,E,VS1,623,590,476,474,296,976.28326
11191,7,Very Good,G,SI1,622,580,563,566,351,2409.42281
11192,52,Ideal,E,VS1,619,550,516,518,32,1677.6497
11193,20,Premium,H,SI2,615,610,813,81,499,13936.01957
11194,4,Ideal,I,VS1,612,560,476,482,293,976.28326
11195,66,Ideal,D,VS2,618,560,56,557,345,2571.95087
11196,91,Premium,H,VS2,623,570,622,613,385,4383.66098
11197,33,Ideal,H,SI2,613,550,448,449,275,718.26742
11198,219,Premium,I,SI2,608,600,838,834,508,15209.58893
11199,54,Ideal,E,SI2,604,570,533,527,32,1444.73247
11200,32,Ideal,G,VS2,618,570,442,438,272,718.26742
11201,101,Ideal,H,VS2,610,590,651,647,396,5371.0979
11202,10,Good,D,SI2,639,560,632,627,402,3837.13867
11203,34,Ideal,E,VS2,624,550,448,453,281,732.94226
11204,41,Premium,G,VS2,626,590,476,473,297,976.28326
11205,8,Good,E,VS1,602,540,604,601,363,3281.8906
11206,55,Ideal,E,VS1,612,540,53,532,325,1693.26602
11207,59,Ideal,G,VS2,617,550,538,541,333,1742.0527
11208,5,Very Good,J,SI2,607,570,511,513,311,1273.26749
11209,51,Ideal,F,VS1,617,550,514,517,318,1755.11631
11210,33,Ideal,E,VS2,621,570,441,444,275,718.26742
11211,28,Good,G,VS2,618,610,42,421,26,691.3973
11212,9,Good,E,SI2,621,630,609,612,379,3406.83239
11213,9,Fair,I,SI1,673,590,593,584,396,2842.75776
11214,116,Ideal,F,SI1,626,580,668,673,42,5567.66985
11215,38,Ideal,I,VS1,617,554,467,47,289,910.97672
11216,104,Very Good,E,SI1,596,590,656,659,392,5031.53784
11217,103,Very Good,G,VS1,613,561,65,652,399,7051.07932
11218,59,Very Good,J,VS2,608,566,542,547,331,1742.0527
11219,35,Ideal,E,VS2,616,550,454,449,278,718.26742
11220,57,Ideal,D,SI2,619,560,53,534,33,1616.05691
11221,53,Ideal,J,SI2,619,540,52,523,323,1373.78101
11222,73,Ideal,D,VVS2,622,560,579,573,358,3303.96586
11223,101,Premium,E,VS2,604,570,649,645,391,6522.38435
11224,5,Very Good,F,VS2,606,590,503,513,308,1518.59714
11225,11,Very Good,F,SI2,591,570,672,682,40,5043.93344
11226,33,Ideal,F,VVS1,613,550,445,446,273,718.26742
11227,54,Ideal,H,VVS2,616,560,524,527,324,2118.65785
11228,7,Good,E,SI2,569,610,585,59,334,2269.50084
11229,3,Ideal,H,SI1,622,530,429,432,268,691.3973
11230,35,Ideal,H,VS2,612,560,454,455,278,732.94226
11231,52,Ideal,D,VS2,626,550,512,514,321,1700.2424
11232,31,Ideal,H,VS1,620,540,439,435,271,718.26742
11233,10,Ideal,F,SI1,620,570,637,643,397,5071.59264
11234,76,Ideal,G,VS1,616,560,582,587,36,3103.4481
11235,71,Ideal,E,VS1,627,570,566,569,356,3038.48479
11236,201,Ideal,H,SI2,623,570,81,804,503,14905.11234
11237,162,Premium,G,VS2,623,580,754,749,468,13526.32871
11238,145,Fair,F,SI2,644,580,717,711,459,7073.88178
11239,41,Ideal,F,VVS2,610,560,478,482,293,976.28326
11240,31,Premium,I,SI1,607,600,437,433,264,718.26742
11241,10,Premium,F,VS2,627,580,64,633,399,6177.26939
11242,13,Very Good,F,SI1,615,580,699,706,432,7694.20927
11243,128,Premium,I,VS2,617,600,705,695,432,6193.12378
11244,4,Premium,H,VS1,618,592,472,474,292,976.28326
11245,12,Ideal,E,SI2,613,560,68,671,414,4528.77958
11246,151,Good,H,VS2,636,610,708,703,449,7849.75982
11247,9,Very Good,E,SI1,632,540,61,617,388,4138.00726
11248,131,Ideal,H,VS1,615,550,705,702,433,7639.43313
11249,111,Ideal,H,SI1,606,590,675,671,408,5769.41715
11250,113,Very Good,J,VS2,620,590,662,666,412,4577.28518
11251,32,Premium,G,VS2,615,600,44,442,271,691.3973
11252,116,Ideal,J,IF,606,560,679,686,414,6226.719
11253,39,Ideal,E,VVS1,604,560,476,478,288,1003.60725
