id,carat,cut,color,clarity,depth,table,x,y,z,price
10836,10,Good,F,SI2,641,580,635,626,404,4000.51639
10837,55,Ideal,G,VS1,613,570,528,525,323,1709.6201
10838,4,Very Good,D,SI2,634,560,473,467,298,633.82205
10839,77,Very Good,G,VVS2,628,580,584,578,365,3359.88289
10840,33,Premium,D,VS2,607,580,45,446,272,998.65824
10841,62,Ideal,G,IF,605,570,552,556,335,2797.01837
10842,43,Good,F,VS1,579,610,499,503,29,932.98716
10843,96,Ideal,J,VS2,615,570,632,636,39,3574.10385
10844,10,Very Good,I,SI1,630,580,63,633,398,4255.44065
10845,91,Very Good,F,SI2,609,580,628,62,38,3507.26654
10846,42,Ideal,D,SI1,619,570,482,477,297,966.41657
10847,128,Very Good,F,SI2,625,550,691,70,435,5516.90828
10848,132,Premium,I,SI2,613,590,701,695,428,5080.62765
10849,33,Ideal,F,VVS2,624,560,443,441,276,918.89329
10850,101,Premium,G,VS2,602,590,655,648,392,6456.48862
10851,128,Very Good,G,VVS1,603,590,699,703,423,10674.56126
10852,38,Premium,G,VS2,593,590,474,471,28,724.6402
10853,9,Very Good,H,SI2,611,630,612,619,376,3273.75545
10854,46,Ideal,G,IF,617,560,497,501,308,1597.20148
10855,4,Good,I,VS2,638,540,472,468,30,605.6034
10856,37,Premium,F,VS2,597,590,464,468,278,709.76202
10857,7,Premium,D,SI1,618,590,564,56,347,2249.78275
10858,4,Good,F,SI1,633,580,469,472,298,756.27991
10859,31,Ideal,D,VS2,625,560,429,432,269,713.25845
10860,96,Fair,F,SI2,652,580,614,612,399,3253.79834
10861,93,Ideal,G,SI1,622,580,62,624,387,4125.01478
10862,152,Premium,G,VS2,629,600,731,728,459,11845.5112
10863,7,Premium,G,SI2,610,580,575,572,35,2196.42773
10864,3,Ideal,I,VVS1,624,560,432,43,269,710.71916
10865,201,Very Good,I,SI1,589,630,822,816,482,13666.01647
10866,10,Ideal,G,VS1,622,560,641,635,397,7028.36469
10867,63,Ideal,E,VS2,621,560,549,552,342,2391.37621
10868,201,Fair,I,SI2,669,580,793,769,521,11585.66453
10869,9,Good,F,SI1,575,600,633,637,365,3906.36952
10870,107,Very Good,I,SI1,607,610,655,66,399,4445.40951
10871,4,Good,E,SI2,612,610,471,474,289,563.54597
10872,108,Premium,G,SI2,629,590,657,653,412,3938.74736
10873,41,Good,J,IF,636,540,475,472,301,686.15075
10874,3,Ideal,E,VS1,616,570,43,433,266,567.50432
10875,38,Very Good,D,SI2,592,610,467,472,278,621.60323
10876,147,Very Good,E,VS2,624,590,713,72,447,10901.50012
10877,52,Premium,G,VS2,620,580,52,516,321,1614.82316
10878,56,Ideal,H,SI1,617,560,526,53,326,1367.85599
10879,102,Very Good,F,SI1,631,550,645,638,405,5023.20872
10880,72,Very Good,F,VS2,625,580,571,575,358,2777.17455
10881,4,Premium,E,SI1,622,620,469,466,291,795.94331
10882,101,Premium,G,SI2,601,590,655,646,391,4176.21419
10883,54,Ideal,J,VVS1,622,540,523,525,326,1327.45631
10884,31,Very Good,I,VVS1,631,590,431,425,27,568.91031
10885,35,Ideal,H,VVS1,615,570,453,454,279,957.84514
10886,57,Ideal,G,VS2,618,570,53,532,328,1859.29525
10887,3,Ideal,E,SI1,611,570,43,434,264,526.63915
10888,101,Ideal,G,VVS1,611,560,651,649,397,8917.83943
10889,52,Ideal,D,SI2,612,570,52,522,319,1400.07151
10890,101,Premium,F,SI2,628,600,64,633,40,4360.87284
10891,108,Ideal,I,VS2,618,540,66,657,407,4730.22702
10892,59,Ideal,E,SI1,614,560,539,536,33,1851.43941
10893,3,Good,H,SI1,639,550,424,427,272,403.29453
10894,3,Ideal,D,VS1,622,560,431,427,267,804.41585
10895,125,Premium,J,SI2,623,590,686,682,426,4280.5659
10896,114,Ideal,G,VVS2,610,560,674,676,412,8586.31164
10897,32,Ideal,H,VVS1,616,550,443,44,272,896.213
10898,12,Ideal,G,VVS1,631,560,674,67,424,8585.04639
10899,10,Good,E,SI1,611,580,643,641,392,5456.36904
10900,15,Ideal,F,SI1,620,600,732,729,453,11474.6343
10901,266,Good,H,SI2,643,600,871,865,558,16076.32236
10902,3,Ideal,F,VVS1,616,570,433,434,267,912.96931
10903,5,Ideal,G,VVS1,627,570,51,507,319,1817.99122
10904,10,Ideal,H,SI1,603,560,652,654,394,5230.66286
10905,43,Premium,I,IF,612,580,483,488,297,1067.29963
10906,34,Premium,G,SI1,615,560,452,445,276,670.18849
10907,9,Good,F,VS2,645,600,603,607,39,3997.7593
10908,109,Ideal,D,SI2,621,560,659,656,408,5277.12535
10909,101,Good,G,VS1,577,630,655,665,381,5723.05783
10910,3,Ideal,E,VVS2,620,550,431,434,268,700.28147
10911,33,Very Good,D,VS2,628,540,443,446,279,718.84507
10912,71,Ideal,E,SI1,624,560,568,57,355,2428.74234
10913,3,Ideal,G,VS1,618,550,431,433,267,663.21941
10914,33,Premium,G,VS1,613,580,446,442,272,797.04523
10915,32,Ideal,D,SI1,608,570,444,441,269,657.79635
10916,155,Ideal,I,VS1,619,550,743,746,461,10504.58749
10917,4,Premium,D,SI1,617,580,474,47,291,967.11125
10918,5,Ideal,E,VS2,605,560,518,516,313,1653.98255
10919,28,Very Good,D,VS1,622,610,413,416,258,602.42364
10920,101,Good,G,SI1,635,600,63,633,401,4875.38181
10921,8,Ideal,H,SI1,610,570,607,60,368,3140.02318
10922,65,Good,E,VS2,578,612,572,578,332,2533.61489
10923,7,Very Good,I,VS2,623,580,558,565,35,1827.78225
10924,91,Ideal,G,VS1,623,550,617,622,386,4813.66807
10925,33,Ideal,H,VS2,607,570,445,448,271,596.92451
10926,101,Good,D,SI1,639,610,628,631,402,5307.64293
10927,84,Ideal,G,SI1,624,570,606,603,377,3538.3692
10928,4,Premium,E,VS2,619,590,475,472,293,844.29202
10929,4,Ideal,J,VS1,622,543,473,475,295,548.15571
10930,10,Good,G,SI1,631,560,631,641,401,5049.17539
10931,72,Good,H,SI2,579,580,598,591,344,2228.17823
10932,33,Very Good,E,VS1,616,560,443,446,274,613.5919
10933,34,Very Good,G,VVS2,614,590,447,452,276,790.34218
10934,41,Ideal,F,IF,619,560,478,481,297,1388.17838
10935,7,Ideal,I,VS2,616,560,567,572,351,2146.87178
10936,31,Very Good,G,VS2,634,590,432,429,273,559.20224
10937,112,Ideal,F,VS1,618,560,667,669,413,8989.68934
10938,15,Good,I,SI1,640,600,713,725,46,6917.73505
10939,71,Good,F,SI1,643,570,562,555,359,2011.74839
10940,32,Very Good,G,SI2,623,580,437,442,274,374.55689
10941,8,Good,D,SI2,640,600,591,581,375,2867.63561
10942,76,Very Good,F,SI2,627,550,574,583,363,2212.15606
10943,57,Premium,E,VS2,619,600,535,531,33,1731.52987
10944,151,Very Good,F,VS1,596,630,734,743,44,13667.5437
10945,71,Good,I,SI1,599,650,571,574,343,1961.59975
10946,43,Premium,G,IF,609,590,488,494,299,1272.00848
10947,7,Very Good,I,VVS1,595,580,578,581,345,2480.83901
10948,28,Very Good,E,VS2,630,590,411,415,26,475.91139
10949,151,Very Good,H,VS2,635,600,727,724,461,10165.06264
10950,7,Premium,G,VVS2,618,580,567,563,349,2551.20876
10951,124,Good,H,SI1,620,650,688,684,425,6216.82907
10952,206,Ideal,H,SI2,615,560,823,818,504,15202.6197
10953,20,Good,E,SI2,601,540,801,815,486,14000.04717
10954,43,Ideal,G,VVS1,620,550,485,482,30,1255.98417
10955,133,Premium,G,SI2,613,590,706,693,429,5666.5454
10956,124,Ideal,H,VS1,616,560,688,691,425,8024.89371
10957,62,Premium,E,SI2,607,580,553,551,335,1710.65212
10958,107,Very Good,D,SI2,626,610,642,649,404,4662.12952
10959,35,Ideal,G,VVS1,607,560,458,46,279,949.91678
10960,58,Ideal,F,VS2,621,550,533,537,332,1888.51478
10961,128,Premium,H,SI2,624,560,697,689,434,5275.72198
10962,101,Premium,D,SI1,598,540,66,65,393,4972.85123
10963,113,Premium,H,SI1,609,590,679,67,411,5166.79479
10964,52,Ideal,E,SI1,611,570,52,517,316,1493.65313
10965,119,Premium,I,SI2,616,560,687,683,422,4565.30621
10966,102,Good,F,SI1,643,580,628,632,405,4320.12499
10967,53,Ideal,G,IF,606,560,527,533,321,2081.6738
10968,53,Ideal,F,VS1,614,570,518,52,319,1458.36626
10969,33,Ideal,G,VS1,616,570,441,445,273,744.81686
10970,103,Ideal,E,SI1,620,570,644,647,40,5868.41517
10971,3,Good,G,VS1,638,550,425,428,272,701.85578
10972,10,Good,E,SI1,604,610,637,644,387,5345.81643
10973,101,Premium,E,SI1,605,620,65,646,392,5118.48827
10974,4,Ideal,D,SI1,596,570,482,477,286,936.82831
10975,239,Very Good,J,VS2,622,600,849,851,529,15120.05109
10976,122,Premium,G,VS1,622,590,682,687,426,8299.43644
10977,107,Premium,D,SI1,619,580,657,653,405,5547.70046
10978,102,Premium,H,SI1,603,590,65,644,39,4844.18678
10979,151,Ideal,H,SI1,628,550,732,729,459,9897.15805
10980,156,Premium,J,SI2,614,580,738,743,455,6930.52326
10981,106,Premium,H,VS1,600,580,665,661,398,5893.23249
10982,55,Ideal,I,SI2,604,560,532,536,323,1269.07026
10983,105,Very Good,G,SI2,635,570,639,643,407,4065.34056
10984,121,Very Good,F,VVS2,610,580,689,692,421,11815.27462
10985,32,Ideal,F,VVS1,618,550,441,436,271,935.01721
10986,5,Premium,D,SI1,624,600,507,509,317,1413.37442
10987,5,Very Good,E,VVS2,626,590,502,505,315,1763.64197
10988,32,Ideal,E,VS2,622,560,437,441,273,603.29044
10989,114,Ideal,H,SI2,626,570,672,663,418,4556.49008
10990,3,Ideal,D,SI1,619,550,431,435,268,602.72272
10991,42,Ideal,F,VVS2,616,560,485,483,298,1213.92174
10992,61,Premium,D,SI1,623,580,54,545,338,2009.50722
10993,41,Ideal,E,VS1,621,550,475,478,296,983.40016
10994,59,Ideal,G,VS1,641,540,537,53,342,1979.73043
10995,53,Ideal,E,VS2,615,560,523,518,32,1484.09151
10996,92,Good,D,SI1,636,570,609,614,389,4106.09077
10997,34,Ideal,F,VVS1,614,570,45,453,277,929.51094
10998,101,Good,E,VS1,636,570,641,635,406,7332.28434
10999,109,Premium,H,SI2,612,620,663,658,404,4114.91489
11000,6,Ideal,I,SI1,621,550,539,542,335,1480.10677
11001,201,Very Good,H,SI2,622,630,801,793,496,14639.41349
11002,51,Fair,E,SI1,558,610,543,535,301,1312.81207
11003,3,Premium,H,VVS2,615,580,43,428,264,624.26852
11004,191,Ideal,G,SI2,622,550,794,79,493,13380.28955
11005,95,Premium,H,SI2,588,600,645,638,377,3505.38775
11006,4,Very Good,D,SI1,630,590,469,47,296,1088.11486
11007,103,Ideal,E,SI2,625,560,648,645,404,4854.18222
11008,27,Ideal,G,SI1,622,540,413,417,258,430.80923
11009,35,Premium,G,IF,591,590,462,459,272,1020.3008
11010,39,Very Good,J,VS1,631,560,47,462,294,528.20228
11011,91,Premium,F,SI2,582,610,658,641,377,3616.61768
11012,64,Ideal,F,VS1,619,568,555,56,345,2443.77409
11013,41,Ideal,E,VS1,617,550,475,478,294,1059.15826
11014,161,Ideal,F,VS1,620,550,755,752,467,16155.87359
11015,156,Premium,G,VS1,602,600,747,752,451,13310.82986
11016,31,Ideal,G,VVS2,627,570,434,431,271,854.51598
11017,26,Premium,H,VS1,623,590,41,406,254,518.82396
11018,3,Very Good,F,VS2,628,580,424,429,268,556.80441
11019,5,Premium,E,SI1,615,620,509,506,312,1280.54449
11020,9,Good,F,SI1,588,600,622,626,367,3491.42422
11021,9,Fair,E,SI1,592,600,617,622,367,3832.93935
11022,196,Fair,F,I1,666,600,759,756,504,8336.66539
11023,51,Ideal,I,VS1,620,570,51,513,317,1208.61351
11024,7,Ideal,G,SI1,609,570,577,579,352,2545.86177
11025,3,Good,F,VS1,637,560,428,426,272,605.83282
11026,41,Ideal,F,IF,617,560,479,483,297,1358.01622
11027,101,Ideal,H,SI2,620,570,64,643,398,5164.08623
11028,25,Very Good,D,VS2,611,600,407,411,25,764.9638
11029,26,Very Good,E,VVS1,626,590,406,409,255,618.26918
11030,33,Premium,H,VS1,615,580,439,446,272,600.57641
11031,31,Ideal,J,VS1,617,551,436,439,27,385.37449
11032,165,Very Good,H,VS1,620,580,756,766,472,13213.68025
11033,3,Ideal,H,VVS2,628,570,425,422,266,715.88737
11034,3,Very Good,G,VS1,625,550,425,432,268,614.44253
11035,3,Ideal,H,SI1,630,540,43,427,27,432.20381
11036,33,Ideal,D,VS2,609,550,45,447,273,912.36759
11037,103,Very Good,E,VS1,615,580,643,655,399,8433.7898
11038,52,Ideal,G,VVS2,621,560,517,514,32,1713.20568
11039,35,Ideal,D,VVS1,615,570,455,452,279,1150.6252
11040,164,Very Good,F,SI1,628,590,751,753,472,12452.08477
11041,151,Ideal,I,SI1,628,540,731,727,458,8422.28847
11042,9,Very Good,F,SI1,604,600,623,629,378,4041.68316
11043,123,Ideal,H,SI2,621,559,682,685,424,5592.96142
11044,71,Very Good,G,SI1,611,610,571,572,349,2482.99459
11045,58,Ideal,I,SI1,622,540,535,539,334,1321.58773
11046,3,Premium,D,VS1,619,580,428,432,266,789.3936
11047,225,Premium,H,SI2,628,590,0,0,0,3281.63406
11048,106,Very Good,I,SI2,628,560,647,655,409,3864.61086
11049,72,Ideal,F,VS1,624,550,578,575,36,3256.94624
11050,55,Ideal,E,VS2,620,550,528,524,326,1791.04589
11051,124,Ideal,I,SI1,620,580,683,688,425,5679.79982
11052,51,Premium,E,SI2,617,580,514,507,315,1177.91738
11053,163,Premium,I,SI1,617,580,754,751,464,9075.98664
11054,2,Premium,E,VS2,611,590,381,378,232,339.61617
11055,132,Very Good,H,SI1,635,570,688,692,438,6616.37347
11056,4,Ideal,H,VVS1,620,540,472,476,294,1086.6851
11057,5,Ideal,J,VS2,616,570,508,512,314,925.86308
11058,193,Fair,F,VS1,589,620,817,797,475,19458.0977
11059,43,Very Good,F,VS2,613,590,481,484,296,835.26175
11060,115,Very Good,H,VS1,625,560,665,672,418,6383.86368
11061,56,Very Good,E,VS2,617,560,525,531,326,1745.80823
11062,3,Premium,D,VS2,628,590,428,426,268,721.83179
11063,108,Premium,G,VS1,615,610,662,655,405,6227.45291
11064,215,Ideal,J,VS1,609,550,835,839,51,14929.93133
11065,116,Premium,F,SI2,612,610,677,674,414,4438.68506
11066,3,Good,H,VVS2,637,550,424,427,271,632.64952
11067,3,Ideal,G,VVS1,619,540,433,436,269,854.36954
11068,57,Ideal,G,VS1,611,570,534,536,327,1912.51191
11069,51,Premium,G,SI2,625,560,512,509,319,1167.35298
11070,101,Very Good,G,SI2,593,610,656,652,388,4148.68847
11071,8,Ideal,F,SI2,624,570,592,597,371,2875.1182
11072,24,Premium,D,VVS2,588,580,408,405,239,769.6356
11073,32,Ideal,G,VS2,614,560,437,439,269,641.14037
11074,4,Ideal,F,VS2,629,570,472,469,296,899.94503
11075,71,Ideal,G,IF,609,570,574,579,351,3746.40642
11076,26,Ideal,F,VS1,609,570,411,413,251,535.63519
11077,32,Ideal,I,IF,622,570,435,437,271,744.72176
11078,115,Very Good,E,VS2,629,560,665,668,419,7905.51171
11079,53,Ideal,F,VS1,622,550,517,522,323,1591.41563
11080,3,Good,G,VS1,636,570,423,426,27,585.54014
11081,74,Ideal,G,VS1,618,550,585,58,36,3011.94708
11082,83,Good,I,VS2,646,540,585,588,379,2675.40948
11083,51,Very Good,F,VVS2,608,560,518,521,316,1673.46501
11084,43,Very Good,F,SI1,624,560,481,484,301,744.42269
11085,39,Very Good,G,VS2,624,560,464,468,291,788.36348
11086,51,Ideal,D,VS2,619,560,514,511,317,1641.01437
11087,4,Ideal,D,VS1,606,560,478,482,291,1182.47793
11088,4,Premium,E,SI2,614,590,47,475,29,687.13523
11089,55,Ideal,D,SI1,609,570,529,532,323,1739.94868
11090,153,Very Good,H,VS2,609,630,737,741,45,11118.84193
11091,26,Very Good,G,VVS1,618,570,406,41,252,657.80681
11092,55,Ideal,G,VS2,612,568,528,531,324,1660.25172
11093,3,Premium,E,VS2,617,610,431,428,265,568.67305
11094,4,Premium,D,VS1,592,590,479,481,284,1068.90698
11095,7,Ideal,F,SI2,620,550,569,573,354,2311.7558
11096,75,Premium,E,VS2,621,570,59,579,363,3119.78566
11097,101,Ideal,I,SI1,622,560,635,642,397,4456.93021
11098,117,Ideal,F,VS1,622,560,674,677,42,9507.6353
11099,127,Premium,J,SI1,618,580,697,691,429,5300.84289
11100,55,Ideal,G,SI2,616,560,528,531,326,1345.34473
11101,112,Very Good,J,SI2,585,600,683,689,401,4008.69018
11102,71,Premium,F,VVS1,609,580,576,58,352,3626.6987
11103,53,Ideal,F,VVS1,621,532,517,521,322,1920.40721
11104,31,Premium,F,VS2,627,590,43,434,271,726.961
11105,263,Premium,J,I1,623,610,881,876,547,8547.62677
11106,15,Ideal,G,VS1,613,539,737,742,453,14146.67499
11107,72,Ideal,J,VS1,627,570,571,574,359,2165.43253
11108,42,Ideal,G,VVS1,616,550,487,481,298,1267.2247
11109,10,Ideal,E,VS2,625,570,638,645,401,7543.17012
11110,25,Very Good,G,VVS1,614,560,404,407,249,907.36652
11111,15,Very Good,I,SI2,632,520,728,724,459,6599.22323
11112,201,Premium,J,VS2,604,590,815,81,491,12334.24808
11113,31,Ideal,G,VVS1,608,560,439,436,266,866.59217
11114,131,Premium,H,SI2,617,590,703,698,432,5597.86383
11115,122,Premium,H,SI1,606,600,692,685,417,5885.98811
11116,151,Very Good,F,VS2,625,580,722,733,455,13546.36916
11117,102,Ideal,H,SI2,588,570,661,655,387,4232.89415
11118,41,Ideal,G,SI1,619,540,477,482,297,817.37166
11119,33,Very Good,F,VVS1,601,560,453,456,273,796.05267
11120,91,Ideal,G,SI2,610,570,625,628,382,3742.12882
11121,32,Ideal,G,VVS1,611,530,44,444,27,848.81929
11122,151,Very Good,I,VS2,631,560,726,732,46,9007.84403
11123,101,Premium,G,VS1,624,590,638,635,397,6477.11603
11124,7,Very Good,E,SI2,631,560,566,563,356,1902.84521
11125,34,Premium,E,VS2,610,590,448,451,274,621.55235
11126,113,Ideal,I,VS2,622,550,669,667,415,5239.68766
11127,67,Premium,G,VS2,610,610,566,561,344,2242.60494
11128,32,Ideal,G,VS2,618,570,438,442,272,606.53439
11129,109,Premium,G,SI2,611,590,669,663,407,4123.42144
11130,33,Ideal,G,VVS1,623,550,444,442,276,960.14264
11131,105,Ideal,F,VVS2,619,570,652,65,403,10188.02679
11132,126,Ideal,E,SI1,615,590,692,696,427,7749.33274
11133,4,Ideal,F,VS2,606,550,478,482,291,919.09941
11134,82,Ideal,F,SI2,617,530,60,612,374,3131.60402
11135,101,Very Good,E,VS2,629,580,636,639,401,6806.34679
11136,101,Premium,H,SI2,594,620,647,643,383,3861.21361
11137,12,Premium,F,SI1,629,580,676,669,423,5852.33356
11138,33,Ideal,G,IF,619,540,446,442,275,949.51857
11139,36,Ideal,D,VS2,611,570,46,463,282,1078.21161
11140,27,Very Good,F,VS1,605,570,421,423,255,562.48875
11141,101,Fair,F,VS1,645,590,627,619,402,6216.22046
11142,39,Ideal,J,SI1,610,560,471,473,288,439.27678
11143,57,Ideal,H,VVS1,609,560,538,536,327,1973.01835
11144,9,Very Good,J,VS1,626,550,611,613,383,3048.47566
11145,121,Ideal,J,SI1,619,570,684,689,425,5201.81729
11146,3,Ideal,F,VVS1,624,560,428,431,268,889.52018
11147,3,Ideal,F,VS2,628,560,431,429,27,520.16457
11148,31,Very Good,F,IF,619,540,436,439,271,772.83177
11149,151,Ideal,H,VS1,625,540,728,734,457,11890.00355
11150,9,Very Good,F,VS2,612,590,62,626,381,5123.09862
11151,9,Very Good,G,SI2,623,580,615,62,385,3456.66353
11152,71,Very Good,E,VS2,596,600,58,585,347,2768.06368
11153,54,Ideal,E,VS2,618,550,526,524,324,1673.52397
11154,41,Ideal,E,VVS2,611,560,485,48,295,1331.3305
11155,41,Premium,E,SI2,613,590,485,48,296,666.33236
11156,41,Very Good,G,SI1,604,580,477,484,29,785.37273
11157,6,Ideal,E,VS1,616,550,543,548,336,2395.78936
11158,201,Fair,J,VS1,666,540,776,792,522,13703.58586
11159,115,Ideal,H,SI2,605,560,683,68,413,4675.35624
11160,3,Ideal,F,VS2,609,560,432,435,264,577.58255
11161,3,Good,G,VVS1,631,560,425,428,269,941.18535
11162,104,Premium,H,SI2,621,580,65,652,404,4601.07378
11163,75,Very Good,F,VS1,609,590,583,587,356,2993.35364
11164,54,Very Good,E,SI1,632,570,515,52,327,1374.82958
11165,53,Good,D,SI2,639,550,514,51,327,1218.82796
11166,9,Very Good,G,SI2,626,600,61,616,384,3556.92632
11167,15,Very Good,I,VS1,633,540,726,733,462,9360.01421
11168,15,Very Good,I,IF,629,580,721,731,457,11013.96819
11169,125,Very Good,F,SI2,580,630,716,706,413,5440.17712
11170,59,Ideal,G,VS1,621,550,535,54,334,1962.32581
11171,305,Premium,E,I1,609,580,926,925,566,13937.37065
11172,7,Good,H,VVS1,627,560,56,566,353,2642.33216
11173,53,Premium,F,VS2,614,600,521,518,319,1432.09231
11174,38,Ideal,J,SI1,618,540,468,47,29,353.66131
11175,7,Ideal,F,VS2,623,530,569,573,356,2881.28467
11176,31,Ideal,F,IF,620,550,437,441,272,935.6477
11177,37,Premium,G,VS2,612,600,458,463,282,673.53609
11178,23,Premium,D,VVS2,604,590,40,395,24,834.50265
11179,31,Very Good,D,SI1,634,550,43,428,272,690.15332
11180,79,Ideal,I,SI1,616,570,594,60,368,2472.82531
11181,32,Very Good,G,VS1,612,620,441,445,271,670.67704
11182,17,Premium,I,SI1,597,600,777,772,462,10526.66249
11183,41,Very Good,G,VS2,598,610,478,482,287,787.79671
11184,43,Ideal,F,SI1,617,540,486,49,301,778.83087
11185,24,Very Good,E,VVS2,624,580,396,399,248,507.83068
11186,58,Ideal,E,VS1,622,550,538,542,336,2090.67174
11187,71,Premium,F,SI1,630,590,569,562,356,2299.46066
11188,112,Very Good,H,SI2,624,550,663,668,415,4623.77986
11189,3,Ideal,F,VVS2,615,550,433,435,267,837.35766
11190,41,Premium,E,VS1,623,590,476,474,296,928.36694
11191,7,Very Good,G,SI1,622,580,563,566,351,2148.64317
11192,52,Ideal,E,VS1,619,550,516,518,32,1583.00609
11193,20,Premium,H,SI2,615,610,813,81,499,13332.67331
11194,4,Ideal,I,VS1,612,560,476,482,293,760.26275
11195,66,Ideal,D,VS2,618,560,56,557,345,2892.16836
11196,91,Premium,H,VS2,623,570,622,613,385,3707.9891
11197,33,Ideal,H,SI2,613,550,448,449,275,496.90087
11198,219,Premium,I,SI2,608,600,838,834,508,13267.71639
11199,54,Ideal,E,SI2,604,570,533,527,32,1450.6911
11200,32,Ideal,G,VS2,618,570,442,438,272,683.60172
11201,101,Ideal,H,VS2,610,590,651,647,396,5611.04241
11202,10,Good,D,SI2,639,560,632,627,402,4159.33183
11203,34,Ideal,E,VS2,624,550,448,453,281,666.74769
11204,41,Premium,G,VS2,626,590,476,473,297,874.96295
11205,8,Good,E,VS1,602,540,604,601,363,3642.81097
11206,55,Ideal,E,VS1,612,540,53,532,325,1954.23175
11207,59,Ideal,G,VS2,617,550,538,541,333,1839.00424
11208,5,Very Good,J,SI2,607,570,511,513,311,845.13338
11209,51,Ideal,F,VS1,617,550,514,517,318,1573.14944
11210,33,Ideal,E,VS2,621,570,441,444,275,674.2398
11211,28,Good,G,VS2,618,610,42,421,26,600.54693
11212,9,Good,E,SI2,621,630,609,612,379,3281.68476
11213,9,Fair,I,SI1,673,590,593,584,396,2746.96056
11214,116,Ideal,F,SI1,626,580,668,673,42,5427.34065
11215,38,Ideal,I,VS1,617,554,467,47,289,685.45132
11216,104,Very Good,E,SI1,596,590,656,659,392,5464.84657
11217,103,Very Good,G,VS1,613,561,65,652,399,6826.97087
11218,59,Very Good,J,VS2,608,566,542,547,331,1328.98616
11219,35,Ideal,E,VS2,616,550,454,449,278,669.58986
11220,57,Ideal,D,SI2,619,560,53,534,33,1682.64244
11221,53,Ideal,J,SI2,619,540,52,523,323,961.77377
11222,73,Ideal,D,VVS2,622,560,579,573,358,4487.5171
11223,101,Premium,E,VS2,604,570,649,645,391,7442.52717
11224,5,Very Good,F,VS2,606,590,503,513,308,1278.82897
11225,11,Very Good,F,SI2,591,570,672,682,40,4610.42191
11226,33,Ideal,F,VVS1,613,550,445,446,273,879.83137
11227,54,Ideal,H,VVS2,616,560,524,527,324,1827.64579
11228,7,Good,E,SI2,569,610,585,59,334,1959.82622
11229,3,Ideal,H,SI1,622,530,429,432,268,468.26665
11230,35,Ideal,H,VS2,612,560,454,455,278,646.50352
11231,52,Ideal,D,VS2,626,550,512,514,321,1698.4031
11232,31,Ideal,H,VS1,620,540,439,435,271,628.40113
11233,10,Ideal,F,SI1,620,570,637,643,397,5084.82564
11234,76,Ideal,G,VS1,616,560,582,587,36,3310.34186
11235,71,Ideal,E,VS1,627,570,566,569,356,2743.52642
11236,201,Ideal,H,SI2,623,570,81,804,503,15156.5421
11237,162,Premium,G,VS2,623,580,754,749,468,13684.88532
11238,145,Fair,F,SI2,644,580,717,711,459,7209.00866
11239,41,Ideal,F,VVS2,610,560,478,482,293,1178.95345
11240,31,Premium,I,SI1,607,600,437,433,264,327.49363
11241,10,Premium,F,VS2,627,580,64,633,399,6860.0016
11242,13,Very Good,F,SI1,615,580,699,706,432,7319.15378
11243,128,Premium,I,VS2,617,600,705,695,432,6074.123
11244,4,Premium,H,VS1,618,592,472,474,292,722.38786
